,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time,cluster
5001,1712707312.581643,4,,,,,,,,0,0.0002291202545166,,0
5002,1712707312.582907,4,,,,,,,,0,0.0012638568878173,,0
5003,1712707312.582908,4,,,,,,,,0,9.5367431640625e-07,,0
5004,1712707312.583147,4,,,,,,,,0,0.0002391338348388,,0
5005,1712707312.584494,4,,,,,,,,0,0.0013470649719238,,0
5006,1712707312.584496,4,,,,,,,,0,1.9073486328125e-06,,0
5007,1712707312.584716,4,,,,,,,,0,0.0002200603485107,,0
5008,1712707312.584916,4,,,,,,,,0,0.0002000331878662,,0
5009,1712707312.586202,4,,,,,,,,0,0.0012857913970947,,0
5010,1712707312.586204,4,,,,,,,,0,2.1457672119140625e-06,,0
5011,1712707312.586415,4,,,,,,,,0,0.0002110004425048,,0
5012,1712707312.587685,4,,,,,,,,0,0.001270055770874,,0
5013,1712707312.587686,4,,,,,,,,0,9.5367431640625e-07,,0
5014,1712707312.587905,4,,,,,,,,0,0.0002188682556152,,0
5015,1712707312.589194,4,,,,,,,,0,0.0012891292572021,,0
5016,1712707312.589196,4,,,,,,,,0,1.9073486328125e-06,,0
5017,1712707312.589429,4,,,,,,,,0,0.0002329349517822,,0
5018,1712707312.596556,2,192.168.1.76,224.0.0.251,5353.0,5353.0,160.0,132.0,_companion-link._tcp.local.,0,0.007127046585083,0.9295389652252196,1
5019,1712707312.596935,2,fe80::181a:22f2:afe6:9b57,ff02::fb,5353.0,5353.0,140.0,132.0,_companion-link._tcp.local.,0,0.0003790855407714,0.9299020767211914,1
5020,1712707312.665863,3,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1700:1420:3b60::1,,,32.0,,,0,0.0689280033111572,2.99355697631836,0
5021,1712707312.671633,3,2600:1700:1420:3b60::1,2600:1700:1420:3b60:e46c:b485:479d:6b1a,,,24.0,,,0,0.0057699680328369,2.9898030757904053,1
5022,1712707312.826491,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,868.0,860.0,,0,0.154858112335205,4.423112154006958,2
5023,1712707312.82664,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,1234.0,1226.0,,0,0.0001487731933593,0.0001487731933593,2
5024,1712707312.826648,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,1238.0,1230.0,,0,8.106231689453125e-06,8.106231689453125e-06,2
5025,1712707312.826655,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,745.0,737.0,,0,6.9141387939453125e-06,6.9141387939453125e-06,2
5026,1712707312.832937,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,35.0,27.0,,0,0.006282091140747,0.1613039970397949,1
5027,1712707312.832941,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,31.0,23.0,,0,4.0531158447265625e-06,4.0531158447265625e-06,1
5028,1712707312.832942,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,35.0,27.0,,0,9.5367431640625e-07,9.5367431640625e-07,1
5029,1712707312.833337,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,41.0,33.0,,0,0.0003950595855712,0.0066821575164794,1
5030,1712707312.833447,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,39.0,31.0,,0,0.0001099109649658,0.0001099109649658,1
5031,1712707312.912097,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,357.0,349.0,,0,0.0786499977111816,0.0791549682617187,1
5032,1712707312.912759,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,43.0,35.0,,0,0.000662088394165,0.0793120861053466,1
5033,1712707312.912875,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,284.0,276.0,,0,0.0001158714294433,0.0007779598236083,1
5034,1712707312.91305,2,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,57139.0,443.0,43.0,35.0,,0,0.0001749992370605,0.0002908706665039,1
5035,1712707312.919969,2,2600:1901:1:e71::,2600:1700:1420:3b60:e46c:b485:479d:6b1a,443.0,57139.0,31.0,23.0,,0,0.0069191455841064,0.0070941448211669,1
5036,1712707313.197358,4,,,,,,,,0,0.2773888111114502,,0
5037,1712707313.197371,4,,,,,,,,0,1.3113021850585938e-05,,0
5038,1712707313.197449,4,,,,,,,,0,7.796287536621094e-05,,0
5039,1712707313.197709,4,,,,,,,,0,0.0002601146697998,,0
5040,1712707313.197806,4,,,,,,,,0,9.679794311523438e-05,,0
5041,1712707313.198035,4,,,,,,,,0,0.0002291202545166,,0
5042,1712707313.198124,4,,,,,,,,0,8.893013000488281e-05,,0
5043,1712707313.198237,4,,,,,,,,0,0.0001130104064941,,0
5044,1712707313.502965,4,,,,,,,,0,0.3047280311584472,,0
5045,1712707313.510339,4,,,,,,,,0,0.0073740482330322,,0
5046,1712707313.510349,4,,,,,,,,0,1.0013580322265623e-05,,0
5047,1712707313.510396,4,,,,,,,,0,4.696846008300781e-05,,0
5048,1712707313.511507,4,,,,,,,,0,0.0011110305786132,,0
5049,1712707313.511805,4,,,,,,,,0,0.0002980232238769,,0
5050,1712707313.511805,4,,,,,,,,0,0.0,,0
5051,1712707313.512937,4,,,,,,,,0,0.0011320114135742,,0
5052,1712707313.513258,4,,,,,,,,0,0.0003209114074707,,0
5053,1712707313.513259,4,,,,,,,,0,9.5367431640625e-07,,0
5054,1712707313.514407,4,,,,,,,,0,0.001147985458374,,0
5056,1712707313.514693,4,,,,,,,,0,0.0,,0
5055,1712707313.514693,4,,,,,,,,0,0.0002861022949218,,0
5057,1712707313.808115,4,,,,,,,,0,0.293421983718872,,0
5058,1712707313.808192,4,,,,,,,,0,7.700920104980469e-05,,0
5059,1712707313.80834,4,,,,,,,,0,0.000148057937622,,0
5060,1712707313.809403,4,,,,,,,,0,0.0010628700256347,,0
5061,1712707313.809729,4,,,,,,,,0,0.0003261566162109,,0
5062,1712707313.80973,4,,,,,,,,0,9.5367431640625e-07,,0
5063,1712707313.810821,4,,,,,,,,0,0.0010910034179687,,0
5064,1712707313.811089,4,,,,,,,,0,0.0002679824829101,,0
5065,1712707313.81109,4,,,,,,,,0,9.5367431640625e-07,,0
5066,1712707313.812266,4,,,,,,,,0,0.001176118850708,,0
5067,1712707313.812514,4,,,,,,,,0,0.0002479553222656,,0
5068,1712707313.812514,4,,,,,,,,0,0.0,,0
5069,1712707313.813696,4,,,,,,,,0,0.0011818408966064,,0
5070,1712707313.813791,4,,,,,,,,0,9.512901306152344e-05,,0
5071,1712707313.814049,4,,,,,,,,0,0.0002579689025878,,0
5072,1712707313.815132,4,,,,,,,,0,0.0010828971862792,,0
5073,1712707313.815421,4,,,,,,,,0,0.0002892017364501,,0
5074,1712707313.815421,4,,,,,,,,0,0.0,,0
5075,1712707313.816567,4,,,,,,,,0,0.0011458396911621,,0
