,time,protocol,src_ip,dst_ip,src_port,dst_port,length,payload_size,query_name,spotify_or_not,interarrival_time,dst_interarrival_time
1739,1712706992.907534,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,96.0,64.0,,0,0.0006129741668701172,0.0006129741668701172
1741,1712706992.915997,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,32.0,0.0,,0,0.00014901161193847656,0.008463144302368164
1742,1712706992.932716,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,40.0,32.0,,0,0.01671886444091797,0.01671886444091797
1744,1712706992.961897,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,43.0,35.0,,0,0.0008788108825683594,0.02918100357055664
1800,1712706997.764487,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1234.0,1226.0,,0,0.20276093482971191,4.8025901317596436
1801,1712706997.764643,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,677.0,669.0,,0,0.00015592575073242188,0.00015592575073242188
1805,1712706997.797631,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,39.0,31.0,,0,0.0007240772247314453,0.03298807144165039
1807,1712706997.840886,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,43.0,35.0,,0,0.0009641647338867188,0.04325509071350098
1808,1712706997.848996,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1234.0,1226.0,,0,0.008109807968139648,0.008109807968139648
1809,1712706997.849089,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1238.0,1230.0,,0,9.298324584960938e-05,9.298324584960938e-05
1810,1712706997.849096,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1238.0,1230.0,,0,7.152557373046875e-06,7.152557373046875e-06
1811,1712706997.849101,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1238.0,1230.0,,0,5.0067901611328125e-06,5.0067901611328125e-06
1812,1712706997.849104,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1238.0,1230.0,,0,2.86102294921875e-06,2.86102294921875e-06
1813,1712706997.849111,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1238.0,1230.0,,0,7.152557373046875e-06,7.152557373046875e-06
1814,1712706997.849115,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,289.0,281.0,,0,3.814697265625e-06,3.814697265625e-06
1821,1712706997.886084,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,40.0,32.0,,0,0.007232189178466797,0.03696918487548828
1824,1712706998.058313,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,43.0,35.0,,0,0.0012218952178955078,0.17222881317138672
2366,1712707020.45397,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,122.0,114.0,,0,0.012320995330810547,22.395657062530518
2368,1712707020.468484,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,1234.0,1226.0,,0,0.007016897201538086,0.014513969421386719
2369,1712707020.468525,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,1221.0,1213.0,,0,4.100799560546875e-05,4.100799560546875e-05
2370,1712707020.468655,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,114.0,106.0,,0,0.00013017654418945312,0.00013017654418945312
2373,1712707020.475709,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,39.0,31.0,,0,0.00021886825561523438,0.007053852081298828
2382,1712707020.521851,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,43.0,35.0,,0,0.00028204917907714844,0.0461421012878418
2388,1712707020.536833,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,43.0,35.0,,0,0.00029015541076660156,0.014981985092163086
2394,1712707020.555886,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,43.0,35.0,,0,0.00028896331787109375,0.019052982330322266
2399,1712707020.58376,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56207.0,443.0,40.0,32.0,,0,0.0001590251922607422,0.027873992919921875
2425,1712707024.75113,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,1234.0,1226.0,,0,0.011143207550048828,4.167370080947876
2426,1712707024.751406,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,467.0,459.0,,0,0.0002758502960205078,0.0002758502960205078
2429,1712707024.790182,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,40.0,32.0,,0,0.0053369998931884766,0.03877615928649902
2431,1712707024.795363,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,41.0,33.0,,0,0.0005340576171875,0.005180835723876953
2434,1712707024.836751,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,45.0,37.0,,0,0.0007789134979248047,0.04138803482055664
2435,1712707024.836805,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,49998.0,443.0,41.0,33.0,,0,5.412101745605469e-05,5.412101745605469e-05
2478,1712707036.841168,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65027.0,443.0,20.0,0.0,,0,0.734328031539917,12.00436282157898
2632,1712707037.917262,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,20.0,0.0,,0,0.037626028060913086,1.076094150543213
2866,1712707050.801505,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1238.0,1230.0,,0,0.0006721019744873047,12.88424301147461
2870,1712707050.815359,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,173.0,165.0,,0,0.0004470348358154297,0.013854026794433594
2871,1712707050.815462,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,906.0,898.0,,0,0.000102996826171875,0.000102996826171875
2872,1712707050.815525,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,6.29425048828125e-05,6.29425048828125e-05
2873,1712707050.815529,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1238.0,1230.0,,0,4.0531158447265625e-06,4.0531158447265625e-06
2874,1712707050.815545,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,1.5974044799804688e-05,1.5974044799804688e-05
2877,1712707050.820134,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,0.00019097328186035156,0.0045888423919677734
2881,1712707050.823988,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,0.00010800361633300781,0.003854036331176758
2886,1712707050.891609,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0004398822784423828,0.06762099266052246
2888,1712707050.895239,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00024700164794921875,0.0036301612854003906
2891,1712707050.896154,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,8.392333984375e-05,0.0009148120880126953
2920,1712707054.196004,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,123.0,115.0,,0,0.009002923965454102,3.2998499870300293
2922,1712707054.206643,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.007379055023193359,0.010639190673828125
2923,1712707054.20665,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,943.0,935.0,,0,6.9141387939453125e-06,6.9141387939453125e-06
2928,1712707054.240365,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.001035928726196289,0.033715009689331055
2930,1712707054.245533,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.0002110004425048828,0.005167961120605469
2932,1712707054.257603,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,45.0,37.0,,0,0.0002579689025878906,0.012069940567016602
2935,1712707054.287886,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0004279613494873047,0.030282974243164062
2939,1712707054.314883,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.022216081619262695,0.026997089385986328
2959,1712707060.791624,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.1065831184387207,6.476741075515747
2961,1712707060.833718,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.03185296058654785,0.04209399223327637
2963,1712707060.837266,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.00026106834411621094,0.0035479068756103516
2965,1712707060.859447,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,45.0,37.0,,0,0.00047707557678222656,0.022181034088134766
2967,1712707060.860414,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.00041794776916503906,0.0009670257568359375
2968,1712707060.873535,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.013120889663696289,0.013120889663696289
2969,1712707060.873629,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,931.0,923.0,,0,9.417533874511719e-05,9.417533874511719e-05
2972,1712707060.906993,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.001979827880859375,0.03336381912231445
2975,1712707060.986665,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00043201446533203125,0.07967209815979004
2976,1712707061.014908,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.028243064880371094,0.028243064880371094
3093,1712707081.91739,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65027.0,443.0,20.0,0.0,,0,0.9462430477142334,20.90248203277588
3096,1712707082.923736,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,20.0,0.0,,0,0.734626054763794,1.0063459873199463
3109,1712707084.492804,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.007938146591186523,1.5690679550170898
3110,1712707084.492934,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,960.0,952.0,,0,0.00012993812561035156,0.00012993812561035156
3111,1712707084.493193,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.0002589225769042969,0.0002589225769042969
3114,1712707084.499943,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,0.0002620220184326172,0.0067501068115234375
3118,1712707084.562077,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00032806396484375,0.0621340274810791
3120,1712707084.573132,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0003180503845214844,0.01105499267578125
3124,1712707084.602266,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.02072000503540039,0.029134035110473633
3156,1712707087.902925,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.007860898971557617,3.300658941268921
3158,1712707087.911894,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.004842996597290039,0.00896906852722168
3159,1712707087.911906,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,954.0,946.0,,0,1.1920928955078125e-05,1.1920928955078125e-05
3162,1712707087.946439,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,0.00026702880859375,0.034533023834228516
3169,1712707087.963342,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0002579689025878906,0.016902923583984375
3172,1712707087.990773,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0004680156707763672,0.027431011199951172
3173,1712707088.018888,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.028115034103393555,0.028115034103393555
3188,1712707094.492772,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.015336990356445312,6.473884105682373
3190,1712707094.527291,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.026797056198120117,0.03451895713806152
3192,1712707094.561934,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0010809898376464844,0.034642934799194336
3332,1712707118.130832,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.003671884536743164,23.56889796257019
3333,1712707118.130862,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,950.0,942.0,,0,3.0040740966796875e-05,3.0040740966796875e-05
3334,1712707118.131008,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.00014591217041015625,0.00014591217041015625
3337,1712707118.139537,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,39.0,31.0,,0,0.00016999244689941406,0.008529186248779297
3341,1712707118.200695,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00024700164794921875,0.061157941818237305
3344,1712707118.21176,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00021004676818847656,0.011065006256103516
3345,1712707118.239587,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.027827024459838867,0.027827024459838867
3348,1712707118.245621,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.00012803077697753906,0.006033897399902344
3370,1712707121.601369,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.010909795761108398,3.355747938156128
3372,1712707121.610457,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1234.0,1226.0,,0,0.0036139488220214844,0.00908803939819336
3373,1712707121.61053,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,938.0,930.0,,0,7.295608520507812e-05,7.295608520507812e-05
3378,1712707121.643693,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.004642963409423828,0.03316307067871094
3382,1712707121.66118,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.00026297569274902344,0.017487049102783203
3383,1712707121.698031,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,38.0,30.0,,0,0.036850929260253906,0.036850929260253906
3389,1712707121.698909,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,43.0,35.0,,0,0.0001671314239501953,0.0008780956268310547
3392,1712707121.727035,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.02391195297241211,0.028126001358032227
3394,1712707121.731167,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,42.0,34.0,,0,0.0001761913299560547,0.00413203239440918
3430,1712707126.968298,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65027.0,443.0,20.0,0.0,,0,0.2873048782348633,5.237130880355835
3435,1712707128.132489,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,71.0,63.0,,0,0.5147249698638916,1.1641910076141357
3437,1712707128.173632,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,41.0,33.0,,0,0.028512001037597656,0.041142940521240234
3438,1712707128.175818,6.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,65028.0,443.0,20.0,0.0,,0,0.0021860599517822266,0.0021860599517822266
3440,1712707128.178828,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,42.0,34.0,,0,0.00039505958557128906,0.0030100345611572266
3443,1712707128.203508,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,46.0,38.0,,0,0.0009999275207519531,0.024679899215698242
3551,1712707152.094697,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1233.0,1225.0,,0,0.005851030349731445,23.891189098358154
3552,1712707152.09473,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,957.0,949.0,,0,3.2901763916015625e-05,3.2901763916015625e-05
3553,1712707152.09492,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,73.0,65.0,,0,0.0001900196075439453,0.0001900196075439453
3556,1712707152.103587,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,40.0,32.0,,0,0.00017881393432617188,0.0086669921875
3561,1712707152.168924,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,44.0,36.0,,0,0.0002770423889160156,0.0653371810913086
3563,1712707152.170748,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,44.0,36.0,,0,0.00014495849609375,0.0018239021301269531
3593,1712707155.493564,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,73.0,65.0,,0,0.008060932159423828,3.3228158950805664
3595,1712707155.501159,17.0,2600:1700:1420:3b60:e46c:b485:479d:6b1a,2600:1901:1:e71::,56375.0,443.0,1233.0,1225.0,,0,0.0012290477752685547,0.007595062255859375
